time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,trend,support,resistance,swing_high,swing_low,structure,structure_HTF,liquidity_sweep_high,liquidity_sweep_low,bullish_engulf,bearish_engulf,fvg_bullish,fvg_bearish
2025-09-24 20:45:00,3733.54,3735.3,3732.43,3733.23,798,7,0,3748.9525,3746.176758174424,3761.2596,3755.862924640216,3759.68995,3750.821166629299,14.883720930231746,-8.232614691202343,-6.930065488042706,-1.3025492031596375,5.640000000000002,-1,3732.4,3773.05,False,False,NONE,BOS_BEARISH,False,False,False,False,False,False
2025-09-24 21:00:00,3732.93,3733.92,3727.81,3730.19,1041,16,0,3746.8885,3744.65420977686,3760.3722,3754.856143281776,3759.7402,3750.6158812792814,15.115309808279235,-8.476804437473675,-7.2394132779289,-1.2373911595447744,5.625714285714301,-1,3727.81,3773.05,False,False,BOS_BEARISH,BOS_BEARISH,False,False,False,False,False,False
2025-09-24 21:15:00,3730.28,3730.84,3726.57,3729.03,959,5,0,3744.9675,3743.166189798111,3759.4542,3753.843353349157,3759.778,3750.401096277065,15.749855240300375,-8.664055042814653,-7.524341630906051,-1.139713411908602,5.3700000000000205,-1,3726.57,3768.26,False,False,BOS_BEARISH,BOS_BEARISH,False,False,False,False,False,True
2025-09-24 21:30:00,3729.11,3731.16,3727.53,3728.23,917,9,0,3743.248000000001,3741.743695531624,3758.550400000001,3752.838908119778,3759.8233,3750.18048823812,11.011904761904404,-8.775843351354524,-7.774641974995745,-1.0012013763587788,5.332857142857132,-1,3726.57,3765.5,False,False,BOS_BEARISH,BOS_BEARISH,False,False,False,False,False,False
2025-09-24 21:45:00,3728.23,3728.64,3722.66,3724.08,1045,5,0,3741.388,3740.061438814327,3757.6058,3751.7111078013554,3759.81475,3749.9207817525366,10.774606872451514,-9.094471304183571,-8.038607840833311,-1.05586346335026,5.358571428571428,-1,3722.66,3764.84,False,False,BOS_BEARISH,BOS_BEARISH,False,False,False,False,False,False
2025-09-24 22:00:00,3724.4,3724.41,3718.64,3720.25,1149,10,0,3739.4115000000006,3738.174635117725,3756.57,3750.4773388679687,3759.78945,3749.6255499414174,11.34621281815349,-9.54599495606817,-8.340085263880283,-1.2059096921878876,5.154285714285704,-1,3718.64,3762.49,False,False,BOS_BEARISH,NONE,False,False,False,False,False,True
2025-09-24 22:15:00,3720.24,3721.41,3717.48,3718.36,1001,8,0,3737.3845,3736.287527011275,3755.5124,3749.21783538295,3759.7243,3749.314449783541,12.223323422530155,-9.941735766449256,-8.660415364394078,-1.2813204020551776,4.971428571428565,-1,3717.48,3760.04,False,True,NONE,NONE,False,False,False,False,False,True
2025-09-24 22:30:00,3718.49,3727.57,3718.39,3727.38,1093,5,0,3735.9885,3735.439191105439,3754.5952,3748.361449681658,3759.70045,3749.096196441801,32.556949065779094,-9.418948814281066,-8.812122054371477,-0.6068267599095893,5.207857142857165,-1,3717.48,3757.11,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-24 22:45:00,3727.36,3731.9,3727.2,3730.11,1051,13,0,3734.8595,3734.9316490953975,3753.6902,3747.645706556887,3759.67005,3748.90727896995,35.35328753680064,-8.684241671536256,-8.786545977804433,0.1023043062681772,5.140000000000035,-1,3717.48,3756.6,False,False,NONE,NONE,False,False,False,False,True,False
2025-09-24 23:00:00,3730.07,3732.52,3730.02,3732.38,675,15,0,3733.757,3734.688634895836,3752.7892,3747.0470513977934,3759.65435,3748.742828351648,42.25994426146469,-7.828568079111847,-8.594950398065917,0.7663823189540704,4.770000000000015,-1,3717.48,3756.6,False,False,NONE,NONE,False,False,False,False,True,False
2025-09-24 23:15:00,3732.37,3732.42,3730.87,3731.97,568,15,0,3732.8045,3734.4297172867086,3751.8818,3746.4557944802327,3759.630450000001,3748.575934455528,44.814615797957885,-7.101660642550087,-8.29629244696275,1.1946318044126638,4.4121428571428885,-1,3717.48,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-24 23:30:00,3731.96,3736.69,3731.66,3736.55,602,5,0,3732.359,3734.631648973689,3751.1636,3746.067331951596,3759.6158,3748.456273358192,47.52171691364386,-6.0858595382069325,-7.854205865211587,1.7683463270046549,4.467142857142919,-1,3717.48,3746.12,False,False,NONE,NONE,False,False,True,False,False,False
2025-09-24 23:45:00,3736.56,3737.33,3735.48,3735.85,537,15,0,3732.09,3734.747682404767,3750.4712,3745.66665226722,3759.6093500000006,3748.330837742218,51.45228215767592,-5.276489903314086,-7.338662672832087,2.0621727695180008,4.244285714285752,-1,3717.48,3745.24,False,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 01:00:00,3737.02,3740.46,3737.02,3739.58,779,15,0,3732.0185,3735.207903128123,3749.876,3745.4279600214472,3759.6071,3748.243764688505,57.849740932642256,-4.2846875978762,-6.72786765784091,2.443180059964709,4.429285714285762,-1,3717.48,3743.15,False,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 01:15:00,3740.13,3745.28,3740.12,3744.85,804,5,0,3732.1585,3736.126198068301,3749.3706,3745.405294922567,3759.63105,3748.209995869756,63.3318035796233,-3.038407300477047,-5.989975586368137,2.9515682858910903,4.631428571428614,-1,3717.48,3745.28,True,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 01:30:00,3744.84,3744.84,3739.55,3741.48,880,5,0,3732.308,3736.636083966559,3748.8056,3745.251361788348,3759.6092,3748.1430307055502,62.85584149396466,-2.2961830526523954,-5.25121707962499,2.9550340269725943,4.573571428571443,-1,3717.48,3745.28,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 01:45:00,3741.48,3743.0,3740.65,3741.13,622,10,0,3732.573,3737.064075969744,3748.2736,3745.0897397574327,3759.58145,3748.0732492733337,64.03712296983721,-1.7164212282573317,-4.544257909351458,2.8278366810941264,4.43642857142858,-1,3717.48,3745.28,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 02:00:00,3741.11,3742.21,3739.08,3741.73,745,5,0,3732.735,3737.5084496869113,3747.7518,3744.957985257141,3759.5608,3748.0101323363415,65.73426573426553,-1.194768274919625,-3.874359982465091,2.6795917075454665,4.400714285714328,-1,3717.48,3745.28,False,True,NONE,NONE,False,False,True,False,False,False
2025-09-25 02:15:00,3741.76,3741.91,3739.61,3739.61,541,15,0,3732.975500000001,3737.708597335777,3747.1732,3744.748260345096,3759.52905,3747.92654889225,68.99926596525577,-0.941567034840773,-3.2878013929402274,2.3462343580994545,4.137857142857164,-1,3717.48,3745.28,False,False,NONE,NONE,False,False,False,True,False,False
2025-09-25 02:30:00,3739.73,3742.35,3739.73,3741.99,617,5,0,3733.399,3738.116349970465,3746.7126,3744.64009327274,3759.5121,3747.867478727599,77.57483510908136,-0.5426023363766035,-2.738761581627503,2.1961592452509,3.921428571428578,-1,3717.48,3745.28,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 02:45:00,3741.94,3745.24,3741.83,3742.98,1029,6,0,3733.886500000001,3738.579554735183,3746.2914,3744.5749915757697,3759.48895,3747.8188470769337,81.95742471443356,-0.144865295285399,-2.219982324359082,2.075117029073683,3.884285714285722,-1,3717.48,3745.28,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 03:00:00,3742.99,3750.11,3741.55,3749.99,1296,5,0,3734.8765,3739.666263808023,3746.0344,3744.787344847308,3759.500900000001,3747.840450598077,80.96411941933654,0.7276052103588881,-1.630464817415488,2.358070027774376,3.837857142857144,1,3717.48,3750.11,False,False,CHoCH_BULLISH,NONE,False,False,False,False,False,False
2025-09-25 03:15:00,3749.95,3751.19,3748.34,3750.49,1214,5,0,3735.9495,3740.697095826306,3745.8028,3745.010978382708,3759.5341,3747.866814285161,79.7257876312712,1.442758965944904,-1.0158200607434096,2.4585790266883136,3.705714285714261,1,3717.48,3751.19,False,False,BOS_BULLISH,NONE,False,False,False,False,True,False
2025-09-25 03:30:00,3750.48,3751.58,3746.7,3748.07,1080,7,0,3736.9415,3741.399277176182,3745.5002,3745.1309400147593,3759.5462,3747.868836034436,72.78536160325316,1.793574484243436,-0.4539411517460403,2.247515635989476,3.875714285714269,1,3717.48,3751.58,True,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 03:45:00,3748.07,3750.38,3747.06,3748.99,981,6,0,3738.187,3742.122203159402,3745.175400000001,3745.282275700455,3759.55225,3747.879991899536,74.35603892387006,2.1213806654259315,0.0611232116883542,2.0602574537375773,4.002142857142839,1,3717.48,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 04:00:00,3749.01,3750.47,3740.8,3741.35,1466,10,0,3739.242,3742.048660001364,3744.6374,3745.128068810241,3759.529900000001,3747.815016828391,56.31578947368408,1.744574902358636,0.3978135498224107,1.3467613525362252,4.333571428571369,-1,3717.48,3751.58,False,False,NONE,NONE,False,False,False,True,False,False
2025-09-25 04:15:00,3741.31,3747.04,3740.57,3744.29,1299,5,0,3740.5385,3742.262120953615,3744.1442,3745.095203366702,3759.51295,3747.779942019451,60.48707753479173,1.6640054309823429,0.6510519260543972,1.0129535049279454,4.663571428571361,-1,3718.39,3751.58,False,False,NONE,NONE,False,False,False,False,False,True
2025-09-25 04:30:00,3744.29,3744.39,3737.46,3738.35,1372,7,0,3741.087,3741.889538005651,3743.5842,3744.830685587616,3759.46545,3747.6861117118606,48.55123674911653,1.1080720225709229,0.7424559453577024,0.3656160772132204,4.829285714285626,-1,3727.2,3751.58,False,False,CHoCH_BEARISH,NONE,False,False,False,False,False,False
2025-09-25 04:45:00,3738.37,3741.05,3732.85,3736.1,1399,5,0,3741.3865,3741.338153433685,3742.9556,3744.488305760651,3759.4128,3747.570826971086,38.9043875221908,0.4803968789715327,0.6900441320804686,-0.2096472531089358,5.007857142857055,-1,3730.02,3751.58,False,False,BOS_BEARISH,NONE,False,False,False,False,False,False
2025-09-25 05:00:00,3736.04,3736.29,3729.28,3732.72,1415,6,0,3741.4035,3740.517376916191,3742.3034,3744.026803573959,3759.3518,3747.423057488685,38.89452332657136,-0.2864756338653933,0.4947401788912962,-0.7812158127566895,5.129999999999915,-1,3729.28,3751.58,False,True,NONE,NONE,False,False,False,False,False,True
2025-09-25 05:15:00,3732.72,3735.7,3731.76,3735.6,1010,9,0,3741.585,3740.049055305125,3741.6546,3743.6963406887057,3759.31335,3747.305415078477,43.41196092446945,-0.6542934073549986,0.2649334616420372,-0.9192268689970358,5.243571428571321,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 05:30:00,3735.52,3742.27,3735.52,3742.16,1229,5,0,3741.8655,3740.250097657017,3741.0684,3743.636092034247,3759.31625,3747.254216898183,50.44857083246385,-0.4117085471843893,0.1296050598767518,-0.5413136070611412,5.502142857142742,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 05:45:00,3742.15,3742.4,3736.38,3739.57,1139,6,0,3742.0515,3740.185326451587,3740.5108,3743.476637444669,3759.31385,3747.17775699852,49.95867768595045,-0.4235670351167755,0.0189706408780463,-0.4425376759948218,5.7678571428570455,-1,3729.28,3751.58,True,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 06:00:00,3739.54,3739.64,3734.48,3735.17,1107,5,0,3741.831,3739.707676313341,3739.9618,3743.1508869566414,3759.27745,3747.058276782923,43.23681078936947,-0.7790280494787112,-0.1406290971933052,-0.6383989522854059,5.9407142857141935,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 06:15:00,3735.17,3737.29,3734.65,3735.71,1015,9,0,3741.374,3739.32694523588,3739.4504,3742.8590874681463,3759.2224,3746.9453585625097,42.72563538122859,-1.005568410594151,-0.3136169598734744,-0.6919514507206765,5.885714285714195,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 06:30:00,3735.72,3739.15,3734.84,3739.09,997,5,0,3741.2545,3739.304379022939,3739.0366,3742.7112801164544,3759.1817500000006,3746.8671957609536,38.23910228744085,-0.9019681988111188,-0.4312872076610034,-0.4706809911501153,5.582142857142766,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 06:45:00,3739.09,3739.13,3734.49,3736.67,892,15,0,3741.0315,3739.0534857826583,3738.592,3742.474367170711,3759.12605,3746.7657310882296,35.68172399502703,-1.0035695348919944,-0.5457436731072017,-0.4578258617847927,5.709999999999939,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 07:00:00,3736.67,3736.67,3732.42,3732.49,916,13,0,3740.5695,3738.428391898596,3738.1358,3742.082823360096,3759.0539,3746.623683959658,34.42622950819633,-1.405182324871021,-0.7176314034599656,-0.6875509214110551,5.664999999999931,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 07:15:00,3732.52,3735.5,3731.71,3734.12,844,13,0,3740.295,3738.0180688606342,3737.7644,3741.7705557773465,3758.97995,3746.4992691478737,35.343977922334176,-1.5737942563378056,-0.8888639740355337,-0.6849302823022718,5.698571428571346,-1,3729.28,3751.58,False,True,NONE,NONE,False,False,False,False,False,False
2025-09-25 07:30:00,3734.27,3740.75,3733.76,3739.7,997,6,0,3740.1805,3738.178252778669,3737.4698,3741.689357511568,3758.93225,3746.4316147037175,48.30491062256002,-1.2428344390382335,-0.9596580670360736,-0.2831763720021598,5.507142857142786,-1,3729.28,3751.58,True,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 07:45:00,3739.72,3739.99,3737.26,3738.09,693,16,0,3739.936,3738.1698477521295,3737.2112,3741.548206236605,3758.88645,3746.348613532296,43.45162653147466,-1.0978051298829996,-0.9872874796054588,-0.1105176502775406,5.239999999999911,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 08:00:00,3738.12,3738.49,3734.54,3735.52,950,13,0,3739.2125,3737.9174812995457,3737.0124,3741.311805992032,3758.7905,3746.2408660952906,46.78189674778268,-1.1766818235096252,-1.0251663483862925,-0.1515154751233329,5.027142857142768,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 08:15:00,3735.52,3736.75,3734.15,3736.43,881,15,0,3738.5095,3737.7758164138745,3736.9164,3741.1203626197953,3758.72295,3746.143245502438,50.38705137227296,-1.1524777307836302,-1.05062862486576,-0.1018491059178703,4.627142857142742,-1,3729.28,3751.58,False,False,NONE,NONE,False,False,False,False,False,True
2025-09-25 08:30:00,3736.41,3741.25,3735.63,3737.8,1069,5,0,3737.996,3737.7781196125534,3736.8522,3740.99015232098,3758.62665,3746.060228105046,56.253077301822174,-1.0110930116311465,-1.0427215022188372,0.0316284905876906,4.527857142857036,-1,3729.28,3750.47,False,False,NONE,NONE,True,False,False,False,False,False
2025-09-25 08:45:00,3737.74,3740.41,3736.26,3738.7,1043,15,0,3737.4815,3737.8659177446903,3736.7852,3740.90034242604,3758.54755,3745.986991978988,54.01138716356097,-0.8170042087426737,-0.9975780435236044,0.1805738347809308,4.542857142857039,-1,3729.28,3750.47,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 09:00:00,3738.85,3747.0,3737.85,3745.9,1193,5,0,3737.709,3738.6310684356727,3736.9334,3741.09640742894,3758.5592,3745.986126386859,54.760692464358726,-0.0812707682039217,-0.8143165884596679,0.7330458202557462,4.714285714285617,1,3729.28,3747.04,False,False,CHoCH_BULLISH,NONE,False,False,False,False,False,False
2025-09-25 09:15:00,3745.87,3748.37,3744.64,3745.13,1167,7,0,3737.751,3739.2500142989416,3737.1194,3741.254587529766,3758.5709,3745.9776077134343,57.42124933262129,0.4346602267278285,-0.5645212254221686,0.9991814521499972,4.550714285714191,1,3729.28,3748.37,True,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 09:30:00,3744.96,3746.17,3740.54,3742.11,1053,5,0,3737.939,3739.5223938895183,3737.1918,3741.288133116834,3758.56925,3745.9391240415857,59.61751662971172,0.5930145933925814,-0.3330140616592186,0.9260286550518,4.584285714285637,1,3729.28,3748.37,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 09:45:00,3742.08,3743.81,3739.97,3740.99,1050,9,0,3738.183500000001,3739.66216590004,3737.3156,3741.2764416220566,3758.56635,3745.8898790097655,57.2013093289684,0.6209786744730081,-0.1422155144327732,0.7631941889057814,4.669999999999943,-1,3729.28,3748.37,False,False,NONE,NONE,False,False,False,False,False,True
2025-09-25 10:00:00,3741.22,3744.14,3740.03,3742.93,1102,11,0,3738.694,3739.9733881952743,3737.5038,3741.341287048642,3758.5851,3745.860427467572,55.4514480408853,0.7905690095130922,0.0443413903563999,0.7462276191566922,4.655714285714209,1,3731.71,3748.37,False,False,NONE,CHoCH_BULLISH,False,False,False,False,False,False
2025-09-25 10:15:00,3742.81,3746.07,3742.47,3744.8,1079,5,0,3739.154,3740.433065510011,3737.7352,3741.4769228506566,3758.59475,3745.84987594702,61.724834150562266,1.0636033858600058,0.2481937894571211,0.8154095964028847,4.581428571428497,1,3731.71,3748.37,False,False,NONE,CHoCH_BULLISH,False,False,False,False,False,False
2025-09-25 10:30:00,3744.15,3752.28,3743.09,3751.37,1319,5,0,3739.6145,3741.4746783185815,3738.1588,3741.8648866604335,3758.63155,3745.904802572351,75.47220723151634,1.7895009355816,0.5564552186820171,1.233045716899583,4.934285714285644,1,3731.71,3752.28,False,False,BOS_BULLISH,CHoCH_BULLISH,False,False,False,False,False,False
2025-09-25 10:45:00,3751.36,3754.89,3749.61,3752.17,1391,5,0,3740.2445,3742.493280383478,3738.6216,3742.269008752182,3758.6601,3745.967142865308,74.91029533535736,2.401648577835658,0.9254938905127454,1.4761546873229128,5.0407142857142,1,3731.71,3754.89,False,False,BOS_BULLISH,CHoCH_BULLISH,False,False,False,False,True,False
2025-09-25 11:00:00,3752.1,3759.47,3751.17,3757.51,1383,5,0,3741.3615,3743.923444156481,3739.2072,3742.8666946834687,3758.7213,3746.0819972017193,74.74298416226738,3.279865122873616,1.39636813698492,1.8834969858886963,5.134285714285625,1,3731.71,3759.47,False,False,BOS_BULLISH,NONE,False,False,False,False,False,False
2025-09-25 11:15:00,3757.49,3761.62,3756.3,3757.68,1354,5,0,3742.46,3745.2335923320543,3739.8792,3743.44760861745,3758.77985,3746.19740025101,78.35021707669947,3.9441103918020417,1.9059165879483444,2.038193803853697,5.319285714285635,1,3731.71,3761.62,True,False,NONE,NONE,False,False,False,False,True,False
2025-09-25 11:30:00,3757.69,3757.69,3751.48,3753.94,1266,8,0,3743.2025,3746.062774014716,3740.553,3743.8590749461778,3758.8149,3746.274441068572,75.7838745800671,4.121235768976476,2.348980424153971,1.772255344822505,5.480714285714222,1,3731.71,3761.62,False,False,NONE,NONE,False,False,False,True,False,False
2025-09-25 11:45:00,3753.93,3757.42,3751.99,3756.38,1088,7,0,3744.188000000001,3747.045366965695,3741.3134,3744.350091614955,3758.8729,3746.374993924825,76.77852348993292,4.407687437486857,2.7607218268205487,1.646965610666308,5.682857142857107,1,3731.71,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 12:00:00,3756.26,3757.13,3753.99,3756.71,1074,15,0,3745.399,3747.965808207057,3741.9,3744.834793904565,3758.9245,3746.477829837624,76.11157138911881,4.608210112958204,3.13021948404808,1.477990628910124,5.505714285714281,1,3731.71,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 12:15:00,3756.73,3756.91,3750.39,3750.8,1132,15,0,3746.233,3748.235731234957,3742.3138,3745.0687235553664,3758.9276,3746.52083651893,64.67734109655542,4.241346566811899,3.3524449006008443,0.8889016662110545,5.675000000000019,1,3733.76,3761.62,False,True,NONE,NONE,False,False,False,True,False,False
2025-09-25 12:30:00,3750.78,3756.3,3750.66,3756.12,1106,15,0,3747.054,3748.986613974485,3742.7886,3745.502106945352,3758.92275,3746.6163506120542,62.98932384341622,4.329970893143582,3.547950099109392,0.7820207940341897,5.424285714285751,1,3734.15,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 12:45:00,3756.17,3761.0,3755.26,3757.01,1230,5,0,3748.0,3749.7507459769154,3743.2894,3745.953396869064,3758.9419,3746.719770039647,65.05321844906246,4.421058660006111,3.722571811288737,0.6984868487173741,5.567857142857163,1,3734.15,3761.62,True,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 13:00:00,3757.03,3758.21,3755.7,3756.55,1043,11,0,3749.0515,3750.3982939791135,3743.6894,3746.3689499330217,3758.95135,3746.817583301828,69.56639566395665,4.405346127946359,3.859126674620261,0.5462194533260978,5.345000000000027,1,3734.15,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 13:15:00,3756.5,3759.0,3755.77,3756.97,1048,14,0,3750.0785,3751.024170743008,3744.1118,3746.7846773866286,3758.95355,3746.918602402842,72.0718232044203,4.376336638407793,3.962568667377768,0.4137679710300248,5.301428571428589,1,3735.63,3761.62,True,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 13:30:00,3757.02,3758.17,3755.83,3757.09,1064,14,0,3751.043,3751.601868767484,3744.462,3747.188807685192,3758.97365,3747.019810368286,70.59336823734796,4.313308273231996,4.032716588548614,0.2805916846833822,5.175000000000052,1,3736.26,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 13:45:00,3757.1,3760.78,3755.71,3757.19,1124,6,0,3751.9675,3752.134071742009,3744.7088,3747.581011305381,3758.99005,3747.121006313879,68.99724011039584,4.2227497731851145,4.0707232254759145,0.1520265477092,5.2800000000000376,1,3737.85,3761.62,True,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 14:00:00,3757.21,3757.63,3741.15,3743.59,1485,6,0,3751.852,3751.320350623723,3744.751,3747.424501058111,3758.9435,3747.085871912777,40.18668012108999,3.0187765919731646,3.8603338987753646,-0.8415573068022,5.800714285714321,-1,3739.97,3761.62,False,True,NONE,NONE,False,False,False,True,False,False
2025-09-25 14:15:00,3743.59,3750.61,3743.19,3749.67,1300,7,0,3752.079,3751.163174373845,3744.9218,3747.512559840146,3758.9178,3747.11158463725,47.21727515583253,2.5261049931091293,3.5934881176421176,-1.0673831245329883,5.953571428571487,1,3739.97,3761.62,False,False,NONE,NONE,False,False,False,False,False,True
2025-09-25 14:30:00,3749.77,3752.2,3748.82,3751.08,1177,10,0,3752.5275,3751.1552530049066,3745.1088,3747.652459454258,3758.901550000001,3747.151071368206,42.15662356672303,2.2237998373825576,3.3195504615902056,-1.095750624207648,5.60214285714291,1,3739.97,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 14:45:00,3751.13,3754.06,3750.19,3752.98,1117,11,0,3753.127,3751.329038433011,3745.3762,3747.8613826129135,3758.8994,3747.209070673967,44.49906367041211,2.113175571927968,3.0782754836577584,-0.9650999117297904,5.498571428571495,1,3740.03,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 15:00:00,3752.55,3753.79,3749.49,3752.48,1200,12,0,3753.6045,3751.438653820344,3745.586,3748.042504863388,3758.88685,3747.261517746165,48.15096251266458,1.9625363260938684,2.8551276521449807,-0.8925913260511122,5.362142857142934,1,3741.15,3761.62,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 15:15:00,3752.3,3755.9,3751.64,3754.27,1294,14,0,3754.078,3751.7083058374537,3745.8118,3748.2867203589417,3758.8616,3747.331253906724,47.28302858614454,1.9649410613978944,2.677090333995564,-0.7121492725976695,5.2785714285715,1,3741.15,3761.62,True,False,NONE,NONE,False,False,True,False,False,False
2025-09-25 15:30:00,3750.13,3753.07,3735.29,3742.08,1663,5,0,3753.6135,3750.791324329125,3745.6536,3748.043319560552,3758.7212,3747.279002610176,35.56914578812366,0.9720109701238472,2.3360744612212208,-1.3640634910973737,6.410000000000049,-1,3735.29,3761.62,False,False,NONE,NONE,False,True,False,False,False,False
2025-09-25 15:45:00,3741.78,3742.58,3730.57,3738.76,1595,7,0,3752.943,3749.6454839168273,3745.419,3747.679267813079,3758.54345,3747.194236392734,37.48440748440738,-0.0818460640102785,1.8524903561749209,-1.9343364201851996,6.802142857142891,-1,3730.57,3761.62,False,False,CHoCH_BEARISH,NONE,False,False,False,False,False,True
2025-09-25 16:00:00,3738.85,3741.28,3733.34,3736.76,1569,10,0,3751.9055,3748.418294972368,3745.1928,3747.2510612321735,3758.30575,3747.090413117985,28.383206788745213,-1.066128970365753,1.268766490866786,-2.3348954612325388,6.966428571428586,-1,3730.57,3761.62,False,False,BOS_BEARISH,NONE,False,False,False,False,False,False
2025-09-25 16:15:00,3736.79,3745.4,3735.2,3742.04,1451,11,0,3751.1235,3747.8108383083327,3745.0538,3747.046705889735,3758.0808,3747.0401602381703,34.77730323367855,-1.4039445924913707,0.7342242741951546,-2.138168866686525,7.285000000000049,-1,3730.57,3761.0,False,False,NONE,NONE,False,True,False,False,False,False
2025-09-25 16:30:00,3742.11,3743.1,3724.69,3726.27,1599,5,0,3749.74,3745.759329898015,3744.7522,3746.2319331097456,3757.8193,3746.833491924296,26.51985111662482,-2.9106212811370824,0.0052551631287069,-2.9158764442657894,8.42071428571431,-1,3724.69,3761.0,False,False,BOS_BEARISH,NONE,False,False,False,True,False,False
2025-09-25 16:45:00,3726.33,3733.97,3721.97,3733.79,1535,6,0,3748.6105,3744.619393717252,3744.5422,3745.7440141642655,3757.5641,3746.7037059021714,33.80832634814195,-3.458010467043096,-0.6873979629056538,-2.770612504137442,9.047142857142878,-1,3721.97,3761.0,False,True,NONE,NONE,False,False,False,False,False,True
2025-09-25 17:00:00,3734.03,3734.83,3724.62,3729.71,1589,12,0,3747.2605,3743.199451458466,3744.3694,3745.115229295079,3757.282150000001,3746.534614258811,31.877151178183453,-4.172939197117103,-1.384506209747944,-2.7884329873691587,9.609285714285727,-1,3721.97,3761.0,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 17:15:00,3729.72,3736.46,3726.03,3733.55,1554,8,0,3746.398,3742.2804560814698,3744.3184,3744.661690891351,3757.03685,3746.4054140849,35.090817356205804,-4.37918889507182,-1.98344274681272,-2.395746148259101,9.992142857142849,-1,3721.97,3761.0,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 17:30:00,3733.32,3733.92,3724.3,3727.8,1439,15,0,3744.982,3740.901365026092,3744.22,3744.000448111298,3756.75985,3746.220285541101,38.94722105557882,-4.949564710904269,-2.57666713963103,-2.3728975712732394,9.50214285714284,-1,3721.97,3761.0,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 17:45:00,3727.74,3733.33,3723.58,3731.45,1470,13,0,3743.704,3740.001235023607,3744.137,3743.50827367556,3756.50225,3746.0733174900506,36.79710144927501,-5.048866963069486,-3.071107104318721,-1.9777598587507643,9.668571428571406,-1,3721.97,3760.78,False,True,NONE,NONE,False,False,False,False,False,False
2025-09-25 18:00:00,3731.58,3735.29,3728.1,3734.87,1396,6,0,3742.62,3739.51254597374,3743.9912,3743.169517845146,3756.27495,3745.961841667309,38.58611463174187,-4.796310414617892,-3.416147766378556,-1.3801626482393363,9.940714285714291,-1,3721.97,3760.78,False,False,NONE,NONE,False,False,False,False,False,False
2025-09-25 18:15:00,3734.92,3738.68,3730.51,3730.54,1398,12,0,3741.2985,3738.658017785765,3743.8106,3742.674242635532,3755.9873,3745.808390469886,34.722222222222015,-4.889192772217029,-3.7107567675462505,-1.178436004670779,10.247857142857129,-1,3721.97,3760.78,False,False,NONE,NONE,False,False,False,True,False,False
2025-09-25 18:30:00,3730.46,3736.7,3729.23,3735.9,1340,5,0,3740.239,3738.395349425216,3743.8252,3742.4085860615896,3755.75115,3745.7097994966857,39.41251596424005,-4.4786682059798295,-3.8643390552329664,-0.6143291507468631,10.474285714285672,-1,3721.97,3760.78,False,False,NONE,NONE,False,False,True,False,False,False
